,Current,Contribution,Time Start,Time End
0,I_Na,0.9706070457526148,560.0,570.0
1,I_NaL,0.6865269962632675,2065.0,2075.0
2,I_to,0.8423091943112289,2790.0,2800.0
3,I_CaL,0.9071636728800997,4485.0,4495.0
4,I_Kr,0.903259080918653,5715.0,5725.0
5,I_Ks,0.702577165782256,8100.0,8110.0
6,I_K1,0.9999248810770685,545.0,555.0
