,Current,Contribution,Time Start,Time End
0,I_Na,0.7893686973396138,730.0,740.0
1,I_NaL,0.12279110264731702,750.0,760.0
2,I_to,0.8356487185361414,140.0,150.0
3,I_CaL,0.9090691005193423,870.0,880.0
4,I_Kr,0.9001588747845211,2110.0,2120.0
5,I_Ks,0.7625540441788325,3995.0,4005.0
6,I_K1,0.9921848611634603,4535.0,4545.0
